Filename,Start,End,Type,Surface
dev.txt,6207,6210,MIS,"بطولة دوري أبطال أوروبا"
dev.txt,6220,6220,ORG,"الريال"
dev.txt,6229,6229,ORG,"اليوفنتوس"
dev.txt,6235,6235,PER,"مياتوفيتش"
dev.txt,6240,6240,PER,"راؤول"
dev.txt,6247,6247,ORG,"الفيفا"
dev.txt,6250,6251,ORG,"ريال مدريد"
dev.txt,6253,6256,MIS,"بطولة كاس العالم للأندية"
dev.txt,6270,6270,PER,"سيدروف"
dev.txt,6273,6273,PER,"راؤول"
dev.txt,6280,6284,ORG,"نادي فاسكو دي غاما البرازيلي"
dev.txt,6293,6293,PER,"راؤول"
dev.txt,6308,6309,PER,"غوس هيدينك"
dev.txt,6312,6312,PER,"راؤول"
dev.txt,6328,6329,MIS,"الدوري الأسباني"
dev.txt,6333,6335,MIS,"بطولة كأس إسبانيا"
dev.txt,6338,6341,MIS,"بطولة دوري أبطال أوروبا"
dev.txt,6351,6351,PER,"راؤول"
dev.txt,6355,6355,LOC,"إسبانيا"
dev.txt,6357,6357,LOC,"أوروبا"
dev.txt,6361,6362,PER,"راؤول غونزاليز"
dev.txt,6366,6367,MIS,"الليغا الأسبانية"
dev.txt,6368,6371,MIS,"وبطولة دوري أبطال أوروبا"
dev.txt,6379,6380,ORG,"ريال مدريد"
dev.txt,6384,6384,PER,"راؤول"
dev.txt,6387,6387,LOC,"أوروبا"
dev.txt,6393,6393,PER,"كلميتني"
dev.txt,6396,6397,ORG,"لمنتخب إسبانيا"
dev.txt,6403,6403,LOC,"أوروبا"
dev.txt,6415,6416,ORG,"ريال مدريد"
dev.txt,6418,6420,PER,"فسيتني ديل بوسكي"
dev.txt,6423,6423,PER,"راؤول"
dev.txt,6425,6426,MIS,"الدوري الأسباني"
dev.txt,6440,6442,MIS,"بطولة كاس إسبانيا"
dev.txt,6448,6451,MIS,"بطولة دوري أبطال أوروبا"
dev.txt,6466,6468,MIS,"دوري أبطال أوروبا"
dev.txt,6473,6473,ORG,"الريال"
dev.txt,6475,6476,ORG,"نادي فالنسيا"
dev.txt,6483,6483,PER,"مورينتس"
dev.txt,6489,6489,PER,"مماكان"
dev.txt,6491,6492,PER,"راؤول غونزاليز"
dev.txt,6508,6509,MIS,"الدوري الأسباني"
dev.txt,6512,6513,MIS,"كاس إسبانيا"
dev.txt,6515,6516,ORG,"ريال مدريد"
dev.txt,6518,6519,MIS,"بطل الدوري"
dev.txt,6521,6522,ORG,"ريال سرقسطه"
dev.txt,6524,6525,MIS,"كأس إسبانيا"
dev.txt,6527,6529,MIS,"بطولة السوبر الأسبانية"
dev.txt,6535,6535,LOC,"رومايدا"
dev.txt,6544,6544,ORG,"للريال"
dev.txt,6546,6546,PER,"كوكنسياو"
dev.txt,6547,6547,ORG,"ولسرقسطه"
dev.txt,6548,6548,PER,"يوردي"
dev.txt,6557,6557,LOC,"برنابيو"
dev.txt,6559,6559,ORG,"الريال"
dev.txt,6563,6563,PER,"راؤول"
dev.txt,6564,6564,PER,"هاتريك"
dev.txt,6569,6569,ORG,"المرينغي"
dev.txt,6576,6577,MIS,"الدوري الأسباني"
dev.txt,6580,6580,PER,"راؤول"
dev.txt,6589,6592,MIS,"بطولة دوري أبطال أوروبا"
dev.txt,6600,6600,PER,"راؤول"
dev.txt,6604,6605,MIS,"الدوري الأسباني"
dev.txt,6610,6611,MIS,"الدوري الأسباني"
dev.txt,6615,6615,PER,"راؤول"
dev.txt,6624,6624,LOC,"أوروبا"
dev.txt,6630,6631,ORG,"الدوري الأسباني"
dev.txt,6640,6640,ORG,"الريال"
dev.txt,6650,6651,MIS,"كأس إسبانيا"
dev.txt,6661,6664,MIS,"بطولة دوري أبطال أوروبا"
dev.txt,6675,6676,ORG,"ريال مدريد"
dev.txt,6682,6683,ORG,"نادي بايرليفركوزن"
dev.txt,6686,6686,PER,"راؤول"
dev.txt,6690,6690,PER,"كارلوس"
dev.txt,6703,6703,PER,"لوسيو"
dev.txt,6707,6709,PER,"زين الدين زيدان"
dev.txt,6716,6716,PER,"راؤول"
dev.txt,6717,6719,MIS,"دوري أبطال أوروبا"
dev.txt,6729,6729,PER,"راؤول"
dev.txt,6743,6744,ORG,"ريال مدريد"
dev.txt,6746,6748,MIS,"دوري أبطال أوروبا"
dev.txt,6750,6751,ORG,"فينورد الهولندي"
dev.txt,6753,6755,MIS,"كأس الأتحاد الأوروبي"
dev.txt,6757,6759,MIS,"بطولة السوبر الأوروبي"
dev.txt,6761,6761,ORG,"الريال"
dev.txt,6769,6769,PER,"راؤول"
dev.txt,6771,6773,MIS,"بطولة دوري الأسباني"
dev.txt,6792,6795,MIS,"بطولة دوري أبطال أوروبا"
dev.txt,6808,6809,MIS,"دوري الأسباني"
dev.txt,6816,6816,PER,"راؤول"
dev.txt,6819,6820,PER,"فرنادو هييرو"
dev.txt,6826,6827,PER,"ديل بوسكي"
dev.txt,6831,6831,PER,"بيريز"
dev.txt,6836,6836,PER,"راؤول"
dev.txt,6843,6843,ORG,"الفيفا"
dev.txt,6846,6846,PER,"راؤول"
dev.txt,6855,6855,PER,"راؤول"
dev.txt,6886,6886,PER,"راؤول"
dev.txt,6890,6890,ORG,"الريال"
dev.txt,6900,6900,PER,"الجلاكتيوس"
dev.txt,6906,6906,PER,"هييرو"
dev.txt,6907,6908,PER,"وديل بوسكي"
dev.txt,6913,6914,PER,"فرنادو موريانتس"
dev.txt,6924,6924,PER,"كيروش"
dev.txt,6926,6927,ORG,"ريال مدريد"
dev.txt,6930,6931,PER,"ديل بوسكي"
dev.txt,6934,6935,ORG,"ريال مدريد"
dev.txt,6937,6937,ORG,"مايوركا"
dev.txt,6939,6941,MIS,"بطولة السوبر الأسباني"
dev.txt,6948,6949,LOC,"بلاما دي"
dev.txt,6951,6951,ORG,"مايوركا"
dev.txt,6962,6962,ORG,"الريال"
dev.txt,6964,6964,ORG,"مايوركا"
dev.txt,6970,6970,PER,"راؤول"
dev.txt,6972,6972,PER,"رونالدو"
dev.txt,6974,6974,PER,"بيكهام"
dev.txt,6979,6979,PER,"راؤول"
dev.txt,6997,6998,MIS,"كاس إسبانيا"
dev.txt,7005,7005,ORG,"الريال"
dev.txt,7007,7008,ORG,"ريال سرقسطه"
dev.txt,7012,7014,MIS,"دوري أبطال أوروبا"
dev.txt,7016,7016,PER,"راؤول"
dev.txt,7027,7027,PER,"راؤول"
dev.txt,7035,7036,PER,"وورلد سوكر"
dev.txt,7042,7043,PER,"فرانس فوتبول"
dev.txt,7046,7046,LOC,"أوروبا"
dev.txt,7061,7061,PER,"راؤول"
dev.txt,7063,7063,PER,"راؤول"
dev.txt,7069,7069,PER,"كيروش"
dev.txt,7075,7075,PER,"راؤول"
dev.txt,7084,7085,MIS,"الدوري الأسباني"
dev.txt,7095,7097,MIS,"دوري أبطال أوروبا"
dev.txt,7109,7109,PER,"راؤول"
dev.txt,7112,7113,ORG,"ريال مدريد"
dev.txt,7126,7126,LOC,"برشلونة"
dev.txt,7148,7149,MIS,"كاس إسبانيا"
dev.txt,7158,7160,MIS,"دوري أبطال أوروبا"
dev.txt,7168,7169,ORG,"ريال مدريد"
dev.txt,7178,7179,PER,"فابيو كابيلو"
dev.txt,7183,7184,ORG,"ريال مدريد"
dev.txt,7187,7188,ORG,"ريال مدريد"
dev.txt,7195,7195,PER,"كابيلو"
dev.txt,7199,7199,PER,"راؤول"
dev.txt,7212,7212,PER,"راؤول"
dev.txt,7222,7222,LOC,"برشلونة"
dev.txt,7229,7229,ORG,"الريال"
dev.txt,7236,7237,MIS,"الدوري الأسباني"
dev.txt,7242,7242,MIS,"الريال"
dev.txt,7253,7255,MIS,"دوري أبطال أوروبا"
dev.txt,7265,7265,PER,"راؤول"
dev.txt,7272,7273,MIS,"الدوري الأسباني"
dev.txt,7275,7275,PER,"راؤول"
dev.txt,7319,7319,PER,"كابيلو"
dev.txt,7322,7323,PER,"بيرند شوستر"
dev.txt,7327,7328,ORG,"ريال مدريد"
dev.txt,7330,7330,LOC,"إشبيلية"
dev.txt,7332,7334,MIS,"بطولة السوبر الأسباني"
dev.txt,7340,7341,LOC,"رامون سانشيز"
dev.txt,7343,7343,ORG,"الريال"
dev.txt,7358,7358,ORG,"ريال"
dev.txt,7370,7370,PER,"راؤول"
dev.txt,7386,7388,MIS,"دوري أبطال أوروبا"
dev.txt,7391,7391,ORG,"الريال"
dev.txt,7402,7403,ORG,"ريال مدريد"
dev.txt,7404,7405,ORG,"نادي فالنسيا"
dev.txt,7407,7409,MIS,"بطولة السوبر الأسباني"
dev.txt,7411,7411,ORG,"الريال"
dev.txt,7423,7424,MIS,"الدوري الأسباني"
dev.txt,7426,7426,PER,"راؤول"
dev.txt,7437,7438,MIS,"كأس إسبانيا"
dev.txt,7448,7451,MIS,"بطولة دوري أبطال أوروبا"
dev.txt,7467,7468,PER,"بيرند شوستر"
dev.txt,7471,7472,PER,"خواندي راموس"
dev.txt,7483,7483,PER,"راؤول"
dev.txt,7486,7487,PER,"الفريديو ديستيفانو"
dev.txt,7490,7490,PER,"راؤول"
dev.txt,7492,7493,ORG,"ريال مدريد"
dev.txt,7509,7510,PER,"ريتشارد ستالمان"
dev.txt,7514,7515,MIS,"Richard Stallman"
dev.txt,7527,7527,MIS,"جنو"
dev.txt,7529,7530,ORG,"البرمجيات الحرة"
dev.txt,7551,7551,MIS,"GPL"
dev.txt,7566,7568,MIS,"إي ماكس إيماكس"
dev.txt,7571,7571,MIS,"جي"
dev.txt,7574,7574,MIS,"سي"
dev.txt,7577,7577,MIS,"سي"
dev.txt,7580,7582,MIS,"جي دي بي"
dev.txt,7588,7588,MIS,"جنو"
dev.txt,7599,7599,PER,"ستولمان"
dev.txt,7623,7623,PER,"ستولمان"
dev.txt,7640,7640,MIS,"stallman"
dev.txt,7663,7663,LOC,"مانهاتن"
dev.txt,7678,7679,LOC,"معهد ماساتشوستس"
dev.txt,7723,7725,MIS,"PDP - 10"
dev.txt,7754,7754,LOC,"كامبريدج"
dev.txt,7763,7765,PER,"ريتشارد ماثيو ستولمان"
dev.txt,7776,7776,MIS,"RMS"
dev.txt,7778,7778,PER,"وستولمان"
dev.txt,7802,7802,PER,"ستولمان"
dev.txt,7836,7836,PER,"ستولمان"
dev.txt,7882,7883,MIS,"نظام تشغيل"
dev.txt,7886,7886,MIS,"ITS"
dev.txt,7893,7895,MIS,"PDP - 10"
dev.txt,7917,7917,PER,"ستولمان"
dev.txt,7962,7963,MIS,"لنظم التشغيل"
dev.txt,7999,7999,ORG,"ديجيتال"
dev.txt,8003,8005,MIS,"PDP - 10"
dev.txt,8046,8046,ORG,"سيمبولكس"
dev.txt,8064,8064,PER,"لستولمان"
dev.txt,8072,8072,MIS,"VAX"
dev.txt,8075,8076,MIS,"نظم تشغيل"
dev.txt,8110,8110,PER,"ستولمان"
dev.txt,8205,8205,PER,"ستولمان"
dev.txt,8251,8251,PER,"لستولمان"
dev.txt,8295,8295,PER,"لستولمان"
dev.txt,8360,8360,PER,"ستولمان"
dev.txt,8366,8367,ORG,"البرمجيات الحرة"
dev.txt,8368,8370,MIS,"Free Software Foundation"
dev.txt,8397,8398,MIS,"نظام التشغيل"
dev.txt,8413,8413,PER,"ستولمان"
dev.txt,8422,8422,MIS,"Salon"
dev.txt,8543,8543,ORG,"صن"
dev.txt,8554,8556,ORG,"آي بي إم"
dev.txt,8564,8564,MIS,"جنو"
dev.txt,8566,8566,MIS,"لينكس"
dev.txt,8578,8578,MIS,"جنو"
dev.txt,8580,8580,MIS,"لينكس"
dev.txt,8587,8588,MIS,"نظم التشغيل"
dev.txt,8605,8606,PER,"لينوس تورفالدس"
dev.txt,8660,8661,ORG,"البرمجيات الحرة"
dev.txt,8675,8676,MIS,"لنظام تشغيل"
dev.txt,8702,8702,MIS,"جنو"
dev.txt,8704,8704,MIS,"لينكس"
dev.txt,8710,8711,PER,"ريتشارد ستولمان"
dev.txt,8716,8716,PER,"ستولمان"
dev.txt,8720,8721,ORG,"البرمجيات الحرة"
dev.txt,8757,8757,PER,"ستولمان"
dev.txt,8817,8817,PER,"ستولمان"
dev.txt,8832,8832,MIS,"إيماكس"
dev.txt,8839,8839,MIS,"يونيكس"
dev.txt,8845,8846,ORG,"البرمجيات الحرة"
dev.txt,8879,8879,MIS,"إيماكس"
dev.txt,8886,8886,MIS,"يونيكس"
dev.txt,8914,8914,PER,"ستولمان"
dev.txt,8918,8918,MIS,"GNU"
dev.txt,8922,8922,MIS,"GNU's"
dev.txt,8924,8924,MIS,"Unix"
dev.txt,8929,8929,MIS,"يونيكس"
dev.txt,8947,8947,PER,"ستولمان"
dev.txt,8952,8952,MIS,"إيماكس"
dev.txt,8954,8954,PER,"ستولمان"
dev.txt,8977,8977,PER,"ستولمان"
dev.txt,8995,8995,MIS,"جنو"
dev.txt,9030,9030,PER,"ستولمان"
dev.txt,9041,9042,MIS,"نظام تشغيل"
dev.txt,9061,9061,MIS,"هيرد"
dev.txt,9070,9070,PER,"ستولمان"
dev.txt,9074,9075,PER,"لينوس تورفالدس"
dev.txt,9081,9082,MIS,"لنظام تشغيل"
dev.txt,9086,9086,MIS,"لينكس"
dev.txt,9091,9091,MIS,"GPL"
dev.txt,9152,9152,PER,"ستولمان"
dev.txt,9201,9201,PER,"ستولمان"
dev.txt,9237,9237,PER,"ستولمان"
dev.txt,9269,9269,PER,"ستولمان"
dev.txt,9274,9274,MIS,"لينكس"
dev.txt,9299,9299,MIS,"لينكس"
dev.txt,9326,9326,PER,"لستولمان"
dev.txt,9344,9344,PER,"ستولمان"
dev.txt,9411,9412,MIS,"نظم التشغيل"
dev.txt,9434,9435,MIS,"لنظم التشغيل"
dev.txt,9455,9455,MIS,"لينكس"
dev.txt,9505,9505,PER,"ستولمان"
dev.txt,9580,9580,PER,"ستولمان"
dev.txt,9585,9585,ORG,"أورايلي"
dev.txt,9616,9616,PER,"ستولمان"
dev.txt,9656,9656,PER,"ستولمان"
dev.txt,9665,9665,MIS,"slashdot"
dev.txt,9715,9715,PER,"ستولمان"
dev.txt,9850,9851,LOC,"الولايات المتحدة"
dev.txt,9877,9878,LOC,"الولايات المتحدة"
dev.txt,9886,9886,PER,"ستولمان"
dev.txt,9889,9890,PER,"بنجامين فرانكلين"
dev.txt,9895,9896,LOC,"الولايات المتحدة"
dev.txt,9925,9925,PER,"الأمريكيين"
dev.txt,9932,9932,PER,"ستولمان"
dev.txt,9998,9998,LOC,"نيويورك"
dev.txt,9999,9999,LOC,"وواشنطن"
dev.txt,10016,10017,ORG,"الكونغرس الأمريكي"
dev.txt,10024,10024,PER,"الأمريكيين"
dev.txt,10281,10282,LOC,"الولايات المتحدة"
dev.txt,10285,10285,LOC,"فيتنام"
dev.txt,10425,10426,MIS,"الحواسيب المضمنة"
dev.txt,10429,10430,MIS,"الحواسيب المضمنة"
dev.txt,10500,10500,MIS,"Church–Turing"
dev.txt,10526,10527,MIS,"الحاسوب الفائق"
dev.txt,10608,10608,MIS,"abacus"
dev.txt,10610,10610,MIS,"المعداد"
dev.txt,10621,10622,MIS,"Antikythera mechanism"
dev.txt,10657,10658,PER,"ويلهلم شيكارد"
dev.txt,10664,10664,PER,"الأوروبيين"
dev.txt,10674,10674,MIS,"abacus"
dev.txt,10676,10676,MIS,"المعداد"
dev.txt,10696,10698,PER,"جوزيف ماري جاكار"
dev.txt,10709,10711,MIS,"البطاقات الورقية المثقوبة"
dev.txt,10724,10724,MIS,"Jacquard"
dev.txt,10736,10737,MIS,"الحواسيب الرقمية"
dev.txt,10742,10743,PER,"تشارلز باباج"
dev.txt,10804,10805,MIS,"البطاقة المثقوبة"
dev.txt,10807,10808,MIS,"أنبوب الصمام"
dev.txt,10822,10823,MIS,"البطاقات المثقوبة"
dev.txt,10831,10832,PER,"هيرمان هولليريث"
dev.txt,10860,10861,MIS,"الإليكترونيات الرقمية"
dev.txt,10865,10866,PER,"كلود شانون"
dev.txt,10889,10891,MIS,"حاسوب اليكتروني رقمي"
dev.txt,10903,10905,MIS,"Atanasoff - Berry"
dev.txt,10920,10920,MIS,"بالصمامات"
dev.txt,10922,10923,MIS,"أنبوب الصمام"
dev.txt,10926,10927,MIS,"الأرقام الثنائية"
dev.txt,10929,10930,MIS,"الذاكرة المجددة"
dev.txt,10934,10934,MIS,"Colossus"
dev.txt,10955,10955,MIS,"الصمامات"
dev.txt,10967,10969,MIS,"Harvard Mark I"
dev.txt,10971,10972,MIS,"حاسوب إلكتروميكانيكي"
dev.txt,10993,10993,MIS,"ENIAC"
dev.txt,11022,11022,MIS,"Z"
dev.txt,11025,11026,MIS,"Konrad Zuse"
dev.txt,11029,11029,MIS,"الاليكتروميكانيكي"
dev.txt,11030,11030,MIS,"Z3"
dev.txt,11040,11041,MIS,"الحساب الاوتوماتيكي"
dev.txt,11042,11043,MIS,"للأرقام الثنائية"
dev.txt,11060,11060,MIS,"ENIAC"
dev.txt,11076,11077,MIS,"Von Neumann"
dev.txt,11081,11083,MIS,"بنية البرنامج المخزن"
dev.txt,11127,11127,LOC,"بريطانيا"
dev.txt,11140,11143,MIS,"بآلة التدرج الصغير التجريبية"
dev.txt,11145,11149,MIS,"Small - Scale Experimental Machine"
dev.txt,11153,11153,MIS,"EDSAC"
dev.txt,11167,11167,MIS,"بأنبوب"
dev.txt,11168,11168,MIS,"الصمام"
dev.txt,11184,11185,MIS,"بالحواسيب الترانزستورية"
dev.txt,11268,11270,MIS,"بنية البرنامج المخزن"
dev.txt,11278,11279,MIS,"von Neumann"
dev.txt,11299,11302,MIS,"وحدة الحساب و المنطق"
dev.txt,11311,11312,MIS,"دائرة التحكم"
dev.txt,11316,11319,MIS,"أجهزة الإدخال و الإخراج"
dev.txt,11344,11344,MIS,"النواقل"
dev.txt,11346,11346,MIS,"BUSعندما"
dev.txt,11372,11373,MIS,"دائرة التحكم"
dev.txt,11460,11463,MIS,"وحدة الحساب و المنطق"
dev.txt,11548,11552,MIS,"عمليات وحدة الحساب و المنطق"
dev.txt,11579,11582,MIS,"أنظمة الإدخال و الإخراج"
dev.txt,11639,11642,MIS,"كأجهزة إدخال و إخراج"
dev.txt,11646,11647,MIS,"نظام التشغيل"
dev.txt,11664,11667,MIS,"أجهزة الإدخال و الإخراج"
dev.txt,11676,11679,MIS,"وحدة الحساب و المنطق"
dev.txt,11686,11689,MIS,"وحدة الحساب و المنطق"
dev.txt,11704,11707,MIS,"أجهزة الإدخال و الإخراج"
dev.txt,11711,11711,MIS,"العداد"
dev.txt,11716,11717,MIS,"نظام التحكم"
dev.txt,11773,11776,MIS,"وحدة الحساب و المنطق"
dev.txt,11778,11779,MIS,"وحدة التحكم"
dev.txt,11783,11785,MIS,"بوحدة المعالجة المركزية"
dev.txt,11787,11787,MIS,"CPU"
dev.txt,11797,11798,MIS,"المعالج الدقيق"
dev.txt,11800,11800,MIS,"المايكروبروسيسور"
dev.txt,11863,11864,MIS,"وحدة التحكم"
dev.txt,11868,11871,MIS,"وحدة الحساب و المنطق"
dev.txt,11936,11937,MIS,"Intel x86"
dev.txt,11954,11955,MIS,"بلغة الآلة"
dev.txt,11960,11961,MIS,"لغة الآلة"
dev.txt,12005,12005,MIS,"الخادوم"
dev.txt,12019,12021,MIS,"وحدة معالجة مركزية"
dev.txt,12061,12063,MIS,"وحدة المعالجة المركزية"
dev.txt,12140,12141,MIS,"جهاز الإخراج"
dev.txt,12161,12162,MIS,"أجهزة الإدخال"
dev.txt,12166,12168,MIS,"قارئ الكروت المثقبة"
dev.txt,12194,12194,MIS,"teletype"
dev.txt,12259,12260,MIS,"أجهزة الإدخال"
dev.txt,12286,12289,MIS,"أجهزة الإدخال و الإخراج"
dev.txt,12498,12499,MIS,"بلغة الآلة"
dev.txt,12545,12545,MIS,"باسكالPascal"
dev.txt,12557,12557,MIS,"جافا"
dev.txt,12558,12558,MIS,"java"
dev.txt,12567,12568,MIS,"لغة الآلة"
dev.txt,12581,12581,MIS,"كومبايلر"
dev.txt,12582,12582,MIS,"compiler"
dev.txt,12593,12594,MIS,"لغة الآلة"
dev.txt,12596,12597,MIS,"لغة التجميع"
dev.txt,12598,12598,MIS,"Assembly"
dev.txt,12613,12613,MIS,"البرولوج"
dev.txt,12614,12614,MIS,"Prolog"
dev.txt,12673,12673,MIS,"Ada"
dev.txt,12819,12821,MIS,"ويندوز إكس بي"
dev.txt,12836,12837,MIS,"C ++:"
dev.txt,13003,13006,MIS,"أجهزة الإدخال و الإخراج"
dev.txt,13079,13080,MIS,"نظام التشغيل؛"
dev.txt,13088,13089,MIS,"أنظمة التشغيل"
dev.txt,13092,13094,MIS,"OS / 360"
dev.txt,13097,13097,MIS,"IBM"
dev.txt,13105,13106,MIS,"أنظمة التشغيل"
dev.txt,13197,13198,MIS,"نظم التشغيل"
dev.txt,13315,13317,MIS,"واجهة المستخدم الرسومية"
dev.txt,13319,13319,MIS,"GUI"
dev.txt,13324,13325,MIS,"نظام التشغيل"
dev.txt,13331,13332,MIS,"نظام التشغيل"
dev.txt,13352,13353,MIS,"نظام التشغيل"
dev.txt,13390,13391,MIS,"ماك أو"
dev.txt,13394,13395,MIS,"إس عشرة"
dev.txt,13404,13405,MIS,"نظم تشغيل"
dev.txt,13416,13417,MIS,"نظم التشغيل"
dev.txt,13418,13418,MIS,"للمايكروكمبيوتر"
dev.txt,13433,13434,MIS,"الحواسيب المدمجة"
dev.txt,13444,13445,MIS,"نظام تشغيل"
dev.txt,13464,13465,MIS,"نظام التشغيل"
dev.txt,13480,13481,MIS,"والحواسيب المدمجة"
dev.txt,13487,13488,MIS,"المتحكم الصغير"
dev.txt,13492,13492,MIS,"microcontroler"
dev.txt,13503,13504,MIS,"رقاقة إلكترونية"
dev.txt,13507,13507,MIS,"الchip"
dev.txt,13533,13533,MIS,"pic16f84"
dev.txt,13537,13537,MIS,"microship"
dev.txt,13565,13566,PER,"شارل باباج"
dev.txt,13721,13722,MIS,"الوقود النووي"
dev.txt,13752,13753,MIS,"التكنولوجيا النووية"
dev.txt,13766,13767,MIS,"الاشعاع النووي"
dev.txt,13785,13786,MIS,"الإشعاع النووي"
dev.txt,13820,13820,MIS,"جراي"
dev.txt,13826,13826,MIS,"جراي"
dev.txt,13828,13828,MIS,"جول"
dev.txt,13830,13831,MIS,"كيلو جرام"
dev.txt,13837,13837,MIS,"Gray"
dev.txt,13839,13839,MIS,"J"
dev.txt,13841,13841,MIS,"kg"
dev.txt,13853,13853,MIS,"جراي"
dev.txt,13871,13871,MIS,"جراي"
dev.txt,13910,13912,MIS,"كالنفط أو الفحم"
dev.txt,13919,13919,MIS,"ميليجرام"
dev.txt,13921,13922,MIS,"كيلو واط"
dev.txt,13932,13932,MIS,"جرام"
dev.txt,13933,13935,MIS,"ثاني أكسيد الكربون"
dev.txt,14035,14035,MIS,"اليورانيوم"
dev.txt,14037,14038,MIS,"بروتونات ونيوترونات"
dev.txt,14156,14157,MIS,"الآجر الناري"
dev.txt,14163,14163,MIS,"الحديد"
dev.txt,14168,14168,MIS,"الأسمنت"
dev.txt,14194,14194,MIS,"اليورانيوم"
dev.txt,14196,14196,MIS,"النيوترونات"
